id,host_id,host_is_superhost,host_listings_count,property_type,room_type,price,minimum_nights,number_of_reviews,review_scores_rating,reviews_per_month
44606678,360154286,FALSE,162,Entire rental unit,Entire home/apt,$140.00,1,0,NA,NA
44606696,360154286,FALSE,162,Entire rental unit,Entire home/apt,$114.00,1,0,NA,NA
44618881,360154286,FALSE,162,Entire villa,Entire home/apt,$339.00,1,0,NA,NA
44618918,360154286,FALSE,162,Entire rental unit,Entire home/apt,$114.00,1,0,NA,NA
44618944,360154286,FALSE,162,Entire villa,Entire home/apt,$273.00,1,0,NA,NA
44621064,361133293,FALSE,0,Entire condominium (condo),Entire home/apt,$70.00,1,0,NA,NA
44627618,270230010,FALSE,1387,Entire rental unit,Entire home/apt,$123.00,1,0,NA,NA
44627633,270230010,FALSE,1387,Entire rental unit,Entire home/apt,$138.00,1,0,NA,NA
44627642,270230010,FALSE,1387,Entire rental unit,Entire home/apt,$150.00,1,0,NA,NA
44646821,292363625,FALSE,4,Room in hotel,Private room,$65.00,1,1,5,0.09
44647031,292363625,FALSE,4,Room in hotel,Private room,$95.00,1,0,NA,NA
44655576,303642748,TRUE,4,Entire rental unit,Entire home/apt,$135.00,2,35,4.8,3.13
44655592,361530609,FALSE,1,Private room in rental unit,Private room,$47.00,1,21,4.57,1.94
44656429,361530609,FALSE,1,Private room in rental unit,Private room,$45.00,1,23,4.48,1.98
44671211,2634978,FALSE,124,Entire rental unit,Entire home/apt,$445.00,1,0,NA,NA
44674890,231775592,FALSE,17,Entire rental unit,Entire home/apt,$50.00,2,3,4,1.43
44677028,303642748,TRUE,4,Entire rental unit,Entire home/apt,$116.00,2,28,4.68,2.4
44677396,231775592,FALSE,17,Entire residential home,Entire home/apt,$166.00,3,0,NA,NA
44682423,22974469,FALSE,8,Private room in guesthouse,Private room,$52.00,2,10,4.9,3.61
44683102,22974469,FALSE,8,Private room in rental unit,Private room,$67.00,2,9,4.78,3.25
44695533,303642748,TRUE,4,Entire rental unit,Entire home/apt,$136.00,2,46,4.76,3.91
44721015,362090361,TRUE,1,Entire rental unit,Entire home/apt,$119.00,2,13,5,1.14
44725057,231775592,FALSE,17,Private room in rental unit,Private room,$50.00,2,10,4.5,0.96
44727017,231775592,FALSE,17,Private room in rental unit,Private room,$52.00,2,3,5,0.28
44731221,235305051,FALSE,6,Entire rental unit,Entire home/apt,$150.00,1,1,5,0.18
44738069,21494519,TRUE,0,Entire rental unit,Entire home/apt,$91.00,2,32,4.88,2.7
44738574,231775592,FALSE,17,Entire residential home,Entire home/apt,$62.00,2,5,4.2,0.52
44777587,338720197,TRUE,2,Entire rental unit,Entire home/apt,$72.00,2,15,4.93,1.39
44784719,359117388,FALSE,7,Private room in residential home,Private room,$61.00,1,10,4.3,0.84
44785931,359117388,FALSE,7,Private room in residential home,Private room,$64.00,1,2,4.5,0.17
44793900,361828624,FALSE,0,Entire rental unit,Entire home/apt,$90.00,2,4,5,4
44807760,5056483,FALSE,858,Entire rental unit,Entire home/apt,$106.00,1,0,NA,NA
44807781,5056483,FALSE,858,Entire rental unit,Entire home/apt,$221.00,1,0,NA,NA
44809494,5056483,FALSE,858,Entire rental unit,Entire home/apt,$325.00,1,0,NA,NA
44836746,360138561,FALSE,0,Private room in villa,Private room,$135.00,1,0,NA,NA
44838555,362561684,FALSE,0,Entire villa,Entire home/apt,$247.00,2,3,5,1.45
44937401,362908660,FALSE,1,Entire residential home,Entire home/apt,$96.00,1,3,5,0.29
44941721,163685847,FALSE,89,Entire rental unit,Entire home/apt,$186.00,1,2,4.5,2
44956165,180555184,FALSE,3,Shared room in rental unit,Shared room,$14.00,1,1,5,0.09
44980556,311594498,FALSE,0,Entire rental unit,Entire home/apt,$140.00,2,0,NA,NA
44989039,363067520,TRUE,3,Entire rental unit,Entire home/apt,$116.00,2,9,4.89,0.91
45018609,24265376,FALSE,0,Entire rental unit,Entire home/apt,$58.00,1,5,5,5
45050518,180555184,FALSE,3,Entire rental unit,Entire home/apt,$79.00,1,22,4.18,1.93
45061997,29103791,FALSE,3,Entire rental unit,Entire home/apt,$155.00,2,0,NA,NA
45064377,363642669,FALSE,0,Entire rental unit,Entire home/apt,$112.00,1,9,4.44,3.91
45064387,343754246,TRUE,1,Entire rental unit,Entire home/apt,$90.00,2,5,5,1.65
45068417,40421246,TRUE,0,Entire rental unit,Entire home/apt,$130.00,2,33,4.97,2.92
45072813,8176475,FALSE,39,Entire rental unit,Entire home/apt,$81.00,2,1,4,1
45074112,363781742,FALSE,1,Entire rental unit,Entire home/apt,$91.00,2,15,4.87,1.5
45077717,198256433,FALSE,1,Entire rental unit,Entire home/apt,$129.00,1,21,4.14,3.62
45081296,363883608,TRUE,1,Entire rental unit,Entire home/apt,$77.00,1,21,4.9,1.92
45084763,363770992,FALSE,2,Entire rental unit,Entire home/apt,$269.00,1,1,5,1
45085236,363932599,FALSE,1,Entire rental unit,Entire home/apt,$155.00,2,0,NA,NA
45085697,363770992,FALSE,2,Entire rental unit,Entire home/apt,$99.00,1,4,3,0.39
45098414,343754246,TRUE,1,Entire rental unit,Entire home/apt,$90.00,2,21,4.95,2.05
45098631,268128324,TRUE,1,Entire rental unit,Entire home/apt,$233.00,1,1,5,1
45102971,268128324,TRUE,1,Entire rental unit,Entire home/apt,$210.00,1,1,5,0.09
45112616,163685847,FALSE,89,Entire rental unit,Entire home/apt,$271.00,1,3,4,0.29
45113670,173200514,FALSE,47,Entire rental unit,Entire home/apt,$233.00,1,0,NA,NA
45115376,173200514,FALSE,47,Entire rental unit,Entire home/apt,$141.00,1,0,NA,NA
45132577,2634978,FALSE,124,Entire rental unit,Entire home/apt,$94.00,1,0,NA,NA
45147397,356731092,FALSE,1,Entire rental unit,Entire home/apt,$78.00,2,17,5,1.55
45150063,215576868,FALSE,0,Entire residential home,Entire home/apt,$170.00,3,0,NA,NA
45160948,364701473,TRUE,1,Entire residential home,Entire home/apt,$111.00,1,12,5,1.07
45167898,2634978,FALSE,124,Entire rental unit,Entire home/apt,$148.00,1,0,NA,NA
45168763,363067520,TRUE,3,Entire rental unit,Entire home/apt,$120.00,2,3,5,0.29
45169223,363067520,TRUE,3,Entire rental unit,Entire home/apt,$126.00,2,7,4.57,0.69
45173395,172457237,FALSE,8,Private room in condominium (condo),Private room,$300.00,2,0,NA,NA
45174020,172457237,FALSE,8,Private room in condominium (condo),Private room,$129.00,1,2,4.5,0.19
45178787,364863492,TRUE,1,Entire rental unit,Entire home/apt,$153.00,2,18,4.78,1.61
45192352,364863492,TRUE,1,Entire rental unit,Entire home/apt,$129.00,1,14,5,1.48
45198351,24618095,FALSE,3,Private room in rental unit,Private room,$69.00,2,2,5,0.18
45199986,19378538,FALSE,4,Private room in rental unit,Private room,$78.00,1,0,NA,NA
45211328,365215500,TRUE,1,Entire rental unit,Entire home/apt,$96.00,2,14,4.93,1.4
45213513,187118579,FALSE,15,Private room in condominium (condo),Private room,$59.00,2,6,4.33,0.55
45215478,172457237,FALSE,8,Private room in condominium (condo),Private room,$79.00,1,5,4.8,1.55
45216929,172457237,FALSE,8,Private room in condominium (condo),Private room,$89.00,1,0,NA,NA
45219760,2625890,FALSE,0,Private room in rental unit,Private room,$31.00,2,0,NA,NA
45228590,364863492,TRUE,1,Entire rental unit,Entire home/apt,$131.00,2,10,4.6,5.56
45234515,364529055,TRUE,0,Entire rental unit,Entire home/apt,$120.00,2,6,5,0.59
45236073,365440292,TRUE,0,Entire rental unit,Entire home/apt,$129.00,2,23,4.7,2.18
45236492,364529055,TRUE,0,Entire rental unit,Entire home/apt,$100.00,3,16,5,1.46
45237156,364529055,TRUE,0,Private room in rental unit,Private room,$80.00,2,20,4.95,1.85
45246079,121971326,FALSE,0,Entire rental unit,Entire home/apt,$98.00,3,0,NA,NA
45246799,113384805,FALSE,1,Entire rental unit,Entire home/apt,$75.00,3,0,NA,NA
45247910,8671576,FALSE,196,Entire rental unit,Entire home/apt,$91.00,1,3,5,3
45250837,356109172,FALSE,0,Entire rental unit,Entire home/apt,$35.00,30,0,NA,NA
45263657,119883852,FALSE,0,Entire rental unit,Entire home/apt,$98.00,2,13,4.75,1.76
45265497,364863492,TRUE,1,Entire rental unit,Entire home/apt,$204.00,1,1,5,0.1
45268677,5618111,FALSE,55,Entire rental unit,Entire home/apt,$148.00,1,9,4,3.97
45269514,253788828,FALSE,1,Entire rental unit,Entire home/apt,$124.00,2,0,NA,NA
45285426,357601175,FALSE,0,Entire rental unit,Entire home/apt,$87.00,2,9,4.44,3.25
45296632,130773812,FALSE,1,Entire rental unit,Entire home/apt,$129.00,2,0,NA,NA
45297143,287133851,FALSE,0,Entire rental unit,Entire home/apt,$90.00,2,1,5,0.55
45297165,161823637,FALSE,0,Private room in serviced apartment,Private room,$55.00,1,1,5,0.1
45309151,234993603,FALSE,1,Private room in residential home,Private room,$48.00,1,45,4.16,4.12
45311767,260539153,TRUE,1,Entire rental unit,Entire home/apt,$167.00,1,58,4.79,6.02
45333195,362495220,FALSE,0,Private room in bed and breakfast,Private room,$40.00,1,0,NA,NA
45338806,258321283,TRUE,1,Private room in rental unit,Private room,$84.00,1,36,4.94,3.35
45344683,366565415,FALSE,1,Entire rental unit,Entire home/apt,$125.00,2,2,5,0.97
45357166,14480169,FALSE,1,Entire rental unit,Entire home/apt,$120.00,2,0,NA,NA
45357464,25128793,TRUE,7,Entire rental unit,Entire home/apt,$69.00,1,9,4.89,1.27
45359925,1688828,FALSE,2,Entire rental unit,Entire home/apt,$64.00,2,3,5,0.28
45374545,24810677,TRUE,5,Entire rental unit,Entire home/apt,$80.00,4,1,5,0.37
45399411,367092619,FALSE,0,Entire rental unit,Entire home/apt,$150.00,4,0,NA,NA
45426803,367436755,FALSE,0,Entire rental unit,Entire home/apt,$87.00,2,2,4.5,2
45432350,48003070,TRUE,2,Entire rental unit,Entire home/apt,$99.00,3,1,5,0.1
45444323,367490691,FALSE,6,Private room in hostel,Private room,$25.00,1,0,NA,NA
45450925,8844295,TRUE,8,Entire rental unit,Entire home/apt,$153.00,3,1,5,0.29
45453815,62928159,FALSE,1,Entire loft,Entire home/apt,$70.00,2,12,4.92,5.54
45459983,3972291,TRUE,36,Entire rental unit,Entire home/apt,$290.00,3,0,NA,NA
45464809,366953845,FALSE,4,Private room in rental unit,Private room,$60.00,1,5,4.4,2.73
45475324,17534457,FALSE,25,Entire rental unit,Entire home/apt,$195.00,2,3,4.33,0.48
45476363,366953845,FALSE,4,Private room in rental unit,Private room,$36.00,1,3,5,1.45
45477163,3972291,TRUE,36,Entire rental unit,Entire home/apt,$280.00,3,0,NA,NA
45479345,3972291,TRUE,36,Entire rental unit,Entire home/apt,$122.00,3,1,5,0.1
45480001,367992638,FALSE,0,Entire rental unit,Entire home/apt,$154.00,2,0,NA,NA
45491897,364367740,FALSE,0,Entire rental unit,Entire home/apt,$207.00,2,0,NA,NA
45509421,358278172,FALSE,0,Private room in bed and breakfast,Private room,$100.00,2,0,NA,NA
45510685,91945371,FALSE,9,Room in hotel,Private room,$82.00,1,3,5,0.28
45526419,5618111,FALSE,55,Entire rental unit,Entire home/apt,$113.00,1,0,NA,NA
45527200,24810677,TRUE,5,Entire rental unit,Entire home/apt,$75.00,3,2,5,0.72
45535328,14480169,FALSE,1,Private room in rental unit,Private room,$80.00,2,0,NA,NA
45535990,14480169,FALSE,1,Private room in rental unit,Private room,$80.00,2,0,NA,NA
45541096,129967282,FALSE,2,Entire rental unit,Entire home/apt,$120.00,2,0,NA,NA
45541390,368714602,FALSE,1,Entire rental unit,Entire home/apt,$73.00,3,1,5,0.83
45554292,368845339,FALSE,3,Private room in rental unit,Private room,$39.00,1,5,4.6,5
45554625,368845339,FALSE,3,Private room in rental unit,Private room,$41.00,1,4,5,1.58
45554820,368845339,FALSE,3,Private room in rental unit,Private room,$36.00,1,4,4.25,1.97
45560576,367490691,FALSE,6,Private room in hostel,Private room,$51.00,1,0,NA,NA
45560623,367490691,FALSE,6,Private room in hostel,Private room,$44.00,1,1,5,1
45560665,367490691,FALSE,6,Private room in hostel,Private room,$76.00,1,1,2,0.39
45560755,367490691,FALSE,6,Private room in hostel,Private room,$63.00,1,1,1,0.1
45560939,367490691,FALSE,6,Private room in hostel,Private room,$85.00,1,0,NA,NA
45570964,172457237,FALSE,8,Private room in condominium (condo),Private room,$99.00,1,1,4,0.1
45571517,241023758,FALSE,4,Entire rental unit,Entire home/apt,$99.00,2,5,4.6,2.42
45587664,54333532,FALSE,0,Entire rental unit,Entire home/apt,$91.00,2,3,4.67,3
45587887,369197817,FALSE,1,Entire rental unit,Entire home/apt,$110.00,2,4,5,1.33
45587957,369198339,FALSE,1,Entire residential home,Entire home/apt,$311.00,1,0,NA,NA
45589908,369212984,FALSE,0,Entire rental unit,Entire home/apt,$79.00,2,3,5,1.23
45603755,195599180,FALSE,1,Entire rental unit,Entire home/apt,$130.00,1,2,5,2
45604567,343754246,TRUE,1,Entire rental unit,Entire home/apt,$165.00,1,1,5,0.31
45627795,255381872,FALSE,3,Entire rental unit,Entire home/apt,$174.00,1,0,NA,NA
45630011,369648127,FALSE,0,Entire rental unit,Entire home/apt,$91.00,3,2,5,1.67
45631194,350161749,FALSE,10,Entire residential home,Entire home/apt,$100.00,2,10,4.3,3.33
45632026,350161749,FALSE,10,Entire rental unit,Entire home/apt,$85.00,2,3,3.33,0.32
45639025,7789712,TRUE,2,Private room in rental unit,Private room,$44.00,3,2,4.5,1.58
45667106,350161749,FALSE,10,Entire residential home,Entire home/apt,$103.00,2,4,4,0.43
45670115,350161749,FALSE,10,Entire residential home,Entire home/apt,$71.00,2,2,5,1.07
45672507,350161749,FALSE,10,Private room in residential home,Private room,$38.00,2,0,NA,NA
45672879,350161749,FALSE,10,Private room in residential home,Private room,$53.00,2,3,4.67,1.15
45673032,358278172,FALSE,0,Private room in bed and breakfast,Private room,$150.00,2,0,NA,NA
45683814,192260151,TRUE,6,Room in hotel,Hotel room,$0.00,1,20,4.35,0.6
45692829,369084374,FALSE,5,Entire rental unit,Entire home/apt,$90.00,1,0,NA,NA
45694882,350161749,FALSE,10,Entire rental unit,Entire home/apt,$81.00,2,0,NA,NA
45694891,350161749,FALSE,10,Private room in residential home,Private room,$42.00,1,11,4,1.1
45696438,5780042,FALSE,1,Entire rental unit,Entire home/apt,$128.00,2,0,NA,NA
45698947,174916841,TRUE,1,Entire rental unit,Entire home/apt,$115.00,2,8,5,2.89
45708502,43929434,FALSE,3,Entire residential home,Entire home/apt,$74.00,2,7,4.71,1.32
45709433,177648040,FALSE,12,Entire rental unit,Entire home/apt,$102.00,2,10,5,3.57
45717115,350161749,FALSE,10,Private room in residential home,Private room,$45.00,2,10,4.3,1.04
45720046,177648040,FALSE,12,Entire rental unit,Entire home/apt,$115.00,3,2,5,0.67
45722521,16225903,TRUE,7,Entire rental unit,Entire home/apt,$100.00,1,9,5,1.65
45723770,16225903,TRUE,7,Entire rental unit,Entire home/apt,$138.00,2,4,5,1.76
45727776,3909922,FALSE,2,Private room in bed and breakfast,Private room,$120.00,2,0,NA,NA
45727975,3909922,FALSE,2,Private room in bed and breakfast,Private room,$150.00,2,0,NA,NA
45728867,370679669,TRUE,8,Entire rental unit,Entire home/apt,$154.00,2,1,5,0.11
45733295,369084374,FALSE,5,Entire rental unit,Entire home/apt,$120.00,1,0,NA,NA
45751583,362226632,FALSE,1,Private room in condominium (condo),Private room,$32.00,1,2,5,0.2
45759627,1506785,FALSE,3,Entire rental unit,Entire home/apt,$110.00,2,0,NA,NA
45765637,173200514,FALSE,47,Entire rental unit,Entire home/apt,$141.00,1,1,5,0.33
45765638,173200514,FALSE,47,Entire rental unit,Entire home/apt,$128.00,1,3,4.33,3
45765639,173200514,FALSE,47,Entire rental unit,Entire home/apt,$176.00,1,0,NA,NA
45765640,173200514,FALSE,47,Entire rental unit,Entire home/apt,$184.00,1,0,NA,NA
45768042,48670942,FALSE,1,Entire condominium (condo),Entire home/apt,$250.00,1,0,NA,NA
45770363,17534457,FALSE,25,Entire rental unit,Entire home/apt,$153.00,3,0,NA,NA
45783195,341878853,FALSE,30,Entire rental unit,Entire home/apt,$126.00,1,0,NA,NA
45783387,341878853,FALSE,30,Entire rental unit,Entire home/apt,$116.00,1,6,4,0.62
45784539,371084000,FALSE,0,Entire rental unit,Entire home/apt,$190.00,1,0,NA,NA
45786390,88833656,FALSE,1,Entire rental unit,Entire home/apt,$120.00,2,0,NA,NA
45791832,235698218,FALSE,6,Private room in rental unit,Private room,$69.00,1,0,NA,NA
45820886,238556420,FALSE,1,Private room in rental unit,Private room,$50.00,2,0,NA,NA
45821725,321485673,FALSE,0,Entire rental unit,Entire home/apt,$131.00,2,0,NA,NA
45823336,1506785,FALSE,3,Entire rental unit,Entire home/apt,$110.00,2,0,NA,NA
45826207,17534457,FALSE,25,Entire rental unit,Entire home/apt,$453.00,3,0,NA,NA
45838952,179297180,FALSE,11,Entire rental unit,Entire home/apt,$196.00,2,8,4.38,0.85
45840586,25496626,FALSE,2,Room in boutique hotel,Private room,"$5,700.00",1,0,NA,NA
45844426,213177908,TRUE,2,Entire rental unit,Entire home/apt,$59.00,1,3,5,1.5
45854194,370679669,TRUE,8,Entire rental unit,Entire home/apt,$154.00,2,1,5,0.11
45854353,370679669,TRUE,8,Entire rental unit,Entire home/apt,$176.00,2,5,4.8,0.54
45854537,370679669,TRUE,8,Entire rental unit,Entire home/apt,$154.00,2,2,5,0.34
45854604,370679669,TRUE,8,Entire rental unit,Entire home/apt,$176.00,2,1,5,0.11
45854763,370679669,TRUE,8,Entire rental unit,Entire home/apt,$176.00,2,0,NA,NA
45854844,370679669,TRUE,8,Entire rental unit,Entire home/apt,$176.00,2,0,NA,NA
45854916,370679669,TRUE,8,Entire rental unit,Entire home/apt,$176.00,2,0,NA,NA
45855217,371755077,TRUE,1,Entire rental unit,Entire home/apt,$142.00,3,23,4.96,2.59
45870025,179326998,FALSE,14,Entire rental unit,Entire home/apt,$93.00,2,1,3,0.11
45870496,179298782,FALSE,22,Entire rental unit,Entire home/apt,$106.00,2,7,4.29,2.76
45870520,179297180,FALSE,11,Entire rental unit,Entire home/apt,$154.00,2,4,4.75,1.94
45871007,179298782,FALSE,22,Entire rental unit,Entire home/apt,$102.00,2,8,4.63,3.48
45880141,38930014,TRUE,1,Entire rental unit,Entire home/apt,$101.00,2,0,NA,NA
45886526,179297180,FALSE,11,Entire rental unit,Entire home/apt,$93.00,2,3,4,3
45887140,334601,FALSE,4,Entire rental unit,Entire home/apt,$114.00,2,0,NA,NA
45892477,372041345,FALSE,0,Private room in rental unit,Private room,$91.00,1,0,NA,NA
45892797,335027868,FALSE,1,Entire serviced apartment,Entire home/apt,$141.00,2,0,NA,NA
45892915,5618111,FALSE,55,Entire rental unit,Entire home/apt,$90.00,1,3,4.67,2.25
45930962,207276626,TRUE,2,Entire condominium (condo),Entire home/apt,$65.00,2,2,5,2
45968835,177648040,FALSE,12,Entire rental unit,Entire home/apt,$102.00,2,9,5,3.29
45970229,8176475,FALSE,39,Entire rental unit,Entire home/apt,$134.00,2,0,NA,NA
45999670,25998480,TRUE,3,Entire rental unit,Entire home/apt,$106.00,1,1,5,0.12
46002803,372892477,FALSE,2,Room in hotel,Private room,$40.00,1,0,NA,NA
46003701,372892477,FALSE,2,Room in hotel,Private room,$45.00,1,1,4,1
46007823,372931515,FALSE,1,Entire rental unit,Entire home/apt,$86.00,2,14,5,1.74
46015737,240651786,FALSE,3,Private room in condominium (condo),Private room,$39.00,1,1,3,0.75
46058676,129109527,TRUE,1,Entire rental unit,Entire home/apt,$160.00,3,1,5,1
46078133,241412941,FALSE,7,Entire rental unit,Entire home/apt,$71.00,7,0,NA,NA
46084089,372041345,FALSE,0,Private room in residential home,Private room,$102.00,1,0,NA,NA
46084899,315821049,FALSE,0,Entire rental unit,Entire home/apt,$87.00,2,0,NA,NA
46132762,2634978,FALSE,124,Entire condominium (condo),Entire home/apt,$295.00,1,7,4.29,3.04
46134691,5862083,FALSE,26,Entire rental unit,Entire home/apt,$162.00,2,0,NA,NA
46137319,373775339,FALSE,1,Private room in bed and breakfast,Private room,$70.00,1,0,NA,NA
46152772,373953518,FALSE,2,Entire townhouse,Entire home/apt,$175.00,1,1,5,1
46152898,373953848,FALSE,0,Entire rental unit,Entire home/apt,$90.00,1,0,NA,NA
46152899,373953848,FALSE,0,Entire rental unit,Entire home/apt,$170.00,3,4,5,1.94
46153754,373953848,FALSE,0,Entire residential home,Entire home/apt,$255.00,2,1,5,1
46169045,373953518,FALSE,2,Entire townhouse,Entire home/apt,$129.00,1,0,NA,NA
46190314,44990889,TRUE,6,Entire rental unit,Entire home/apt,$386.00,1,5,5,5
46254232,44990889,TRUE,6,Entire rental unit,Entire home/apt,$237.00,1,0,NA,NA
46254585,30090968,FALSE,1,Entire rental unit,Entire home/apt,$200.00,3,0,NA,NA
46255113,669047,TRUE,87,Entire rental unit,Entire home/apt,$297.00,1,0,NA,NA
46255486,374538029,TRUE,1,Room in hotel,Private room,$46.00,1,7,4.14,7
46276603,374666502,FALSE,1,Entire residential home,Entire home/apt,$100.00,1,6,5,2.47
46276751,256758047,FALSE,2,Room in boutique hotel,Private room,$160.00,1,0,NA,NA
46304863,315821049,FALSE,0,Entire rental unit,Entire home/apt,$96.00,2,0,NA,NA
46328837,374538029,TRUE,1,Room in hotel,Private room,$50.00,1,9,4.44,1.02
46330288,374538029,TRUE,1,Room in hotel,Private room,$45.00,1,6,4.83,6
46346252,173200514,FALSE,47,Entire rental unit,Entire home/apt,$260.00,1,1,5,0.19
46350120,375135435,FALSE,0,Entire residential home,Entire home/apt,$129.00,2,0,NA,NA
46373587,375300626,TRUE,1,Entire condominium (condo),Entire home/apt,$87.00,2,14,5,5.53
46387404,68564211,TRUE,8,Entire rental unit,Entire home/apt,$109.00,2,9,4.89,2.84
46397806,375440077,FALSE,1,Entire rental unit,Entire home/apt,$80.00,3,4,4.75,3.64
46416374,258426902,FALSE,7,Entire rental unit,Entire home/apt,$40.00,180,0,NA,NA
46427939,80101775,FALSE,0,Entire condominium (condo),Entire home/apt,$280.00,1,0,NA,NA
46482962,8948688,FALSE,9,Entire rental unit,Entire home/apt,$138.00,1,2,3.5,1.71
46524689,274748361,TRUE,1,Room in aparthotel,Private room,$128.00,1,3,5,3
46527750,375271649,FALSE,4,Private room in condominium (condo),Private room,$24.00,1,1,4,0.3
46527839,375271649,FALSE,4,Private room in condominium (condo),Private room,$39.00,1,5,3.8,1.06
46527880,375271649,FALSE,4,Private room in condominium (condo),Private room,$20.00,1,0,NA,NA
46562337,375428684,FALSE,1,Private room in bed and breakfast,Private room,$139.00,2,0,NA,NA
46563390,2989083,TRUE,3,Entire rental unit,Entire home/apt,$100.00,1,2,5,0.67
46577725,376613817,FALSE,0,Entire rental unit,Entire home/apt,$159.00,2,4,5,2.5
46594644,60474687,FALSE,60,Entire rental unit,Entire home/apt,$88.00,3,1,5,0.31
46653862,1567140,TRUE,8,Entire serviced apartment,Entire home/apt,$129.00,1,1,5,1
46769428,141282928,FALSE,6,Entire rental unit,Entire home/apt,$124.00,1,1,5,1
46845130,1567140,TRUE,8,Entire serviced apartment,Entire home/apt,$105.00,1,0,NA,NA
46897888,378865487,FALSE,0,Entire villa,Entire home/apt,$200.00,2,1,5,1
46933955,373458620,FALSE,1,Private room in rental unit,Private room,$50.00,1,0,NA,NA
46934173,373458620,FALSE,1,Private room in rental unit,Private room,$50.00,1,0,NA,NA
46934267,373458620,FALSE,1,Private room in rental unit,Private room,$60.00,1,0,NA,NA
46934376,373458620,FALSE,1,Private room in rental unit,Private room,$60.00,1,0,NA,NA
46934554,373458620,FALSE,1,Private room in rental unit,Private room,$50.00,1,0,NA,NA
46934645,373458620,FALSE,1,Private room in rental unit,Private room,$60.00,1,0,NA,NA
47000870,254297897,TRUE,0,Entire rental unit,Entire home/apt,$86.00,3,16,5,6.08
47017094,16092821,TRUE,5,Entire rental unit,Entire home/apt,$229.00,7,0,NA,NA
47025541,15657408,FALSE,0,Entire rental unit,Entire home/apt,$173.00,1,0,NA,NA
47114343,5618111,FALSE,55,Entire rental unit,Entire home/apt,$125.00,1,0,NA,NA
47177475,259556624,TRUE,2,Entire loft,Entire home/apt,$88.00,2,4,5,0.75
47303256,21001069,FALSE,1,Entire condominium (condo),Entire home/apt,$160.00,2,0,NA,NA
47437059,669047,TRUE,87,Entire rental unit,Entire home/apt,$321.00,1,0,NA,NA
47437060,669047,TRUE,87,Entire rental unit,Entire home/apt,$446.00,1,1,5,1
47465940,383150700,FALSE,0,Entire condominium (condo),Entire home/apt,$200.00,6,1,5,0.68
47502989,25496626,FALSE,2,Room in boutique hotel,Private room,$248.00,1,0,NA,NA
47503074,136039108,FALSE,2,Entire condominium (condo),Entire home/apt,$134.00,1,4,5,2.93
47557054,383897191,FALSE,0,Entire rental unit,Entire home/apt,"$3,000.00",2,0,NA,NA
47557219,383897191,FALSE,0,Entire rental unit,Entire home/apt,"$3,000.00",2,0,NA,NA
47557935,383897191,FALSE,0,Entire rental unit,Entire home/apt,"$3,000.00",2,0,NA,NA
47559543,136039108,FALSE,2,Entire rental unit,Entire home/apt,$149.00,1,7,4.71,1.23
47596736,315821049,FALSE,0,Entire townhouse,Entire home/apt,$90.00,2,0,NA,NA
47726393,1898311,FALSE,4,Private room in rental unit,Private room,$20.00,2,0,NA,NA
47728762,2989083,TRUE,3,Entire rental unit,Entire home/apt,$93.00,1,2,5,2
47729116,2989083,TRUE,3,Entire rental unit,Entire home/apt,$107.00,1,16,5,4.95
47729200,2989083,TRUE,3,Entire rental unit,Entire home/apt,$120.00,1,16,5,5.78
47730270,2989083,TRUE,3,Entire rental unit,Entire home/apt,$133.00,1,16,5,5.78
47740059,18566592,FALSE,1,Private room in rental unit,Private room,$70.00,1,0,NA,NA
47759656,1898311,FALSE,4,Private room in rental unit,Private room,$39.00,2,0,NA,NA
47760070,1898311,FALSE,4,Private room in condominium (condo),Private room,$23.00,2,2,5,0.36
47775624,115621013,FALSE,1,Room in boutique hotel,Private room,$260.00,2,0,NA,NA
47777574,115621013,FALSE,1,Room in boutique hotel,Private room,$115.00,2,0,NA,NA
47816554,175128252,NA,NA,Room in hotel,Private room,"$1,509.00",1,0,NA,NA
47816816,118683310,FALSE,8,Entire condominium (condo),Entire home/apt,$100.00,5,0,NA,NA
47828051,8176475,FALSE,39,Entire rental unit,Entire home/apt,$63.00,2,1,1,0.73
47862364,59909940,FALSE,0,Entire rental unit,Entire home/apt,$100.00,4,0,NA,NA
47864169,247853594,FALSE,0,Entire condominium (condo),Entire home/apt,$149.00,3,1,4,1
47877311,235677768,FALSE,3,Entire rental unit,Entire home/apt,$122.00,2,0,NA,NA
47877737,235677768,FALSE,3,Entire rental unit,Entire home/apt,$96.00,2,1,5,1
47899040,110351041,FALSE,0,Entire condominium (condo),Entire home/apt,$35.00,30,0,NA,NA
47918125,197478251,TRUE,3,Entire condominium (condo),Entire home/apt,$84.00,3,14,5,5.53
47971936,12729974,FALSE,0,Entire rental unit,Entire home/apt,$136.00,2,6,4.83,6
47990068,24759303,FALSE,3,Entire villa,Entire home/apt,$257.00,2,0,NA,NA
48008824,21356512,TRUE,5,Entire townhouse,Entire home/apt,$126.00,3,0,NA,NA
48034773,386460265,FALSE,0,Entire serviced apartment,Entire home/apt,$150.00,1,0,NA,NA
48035666,386460265,FALSE,0,Entire serviced apartment,Entire home/apt,$170.00,1,0,NA,NA
48035726,386460265,FALSE,0,Entire serviced apartment,Entire home/apt,$190.00,1,0,NA,NA
48048816,387353300,FALSE,1,Entire rental unit,Entire home/apt,$300.00,1,0,NA,NA
48051246,1560575,TRUE,2,Entire condominium (condo),Entire home/apt,$170.00,2,0,NA,NA
